ts,open,high,low,close,vol,ema9,ema21,long,signal
2020-01-02 16:15:00,7112.88,7123.7,7109.8,7121.7,161.48938,7125.6661432144765,7130.485222111017,False,0
2020-01-02 16:20:00,7122.55,7124.86,7113.42,7123.89,68.267071,7125.310914571582,7129.88565646456,False,0
2020-01-02 16:25:00,7123.84,7124.26,7111.86,7119.18,89.889526,7124.084731657266,7128.912414967782,False,0
2020-01-02 16:30:00,7119.43,7125.96,7117.1,7123.99,75.660841,7124.0657853258135,7128.464922697983,False,0
2020-01-02 16:35:00,7123.99,7125.47,7118.23,7118.69,62.81429,7122.990628260652,7127.576293361802,False,0
2020-01-02 16:40:00,7119.29,7119.86,7113.57,7117.5,99.233317,7121.892502608522,7126.660266692547,False,0
2020-01-02 16:45:00,7117.06,7117.11,7020.0,7066.76,1935.655888,7110.866002086817,7121.214787902316,False,0
2020-01-02 16:50:00,7066.76,7071.48,7042.7,7052.1,510.501971,7099.112801669455,7114.931625365742,False,0
2020-01-02 16:55:00,7054.42,7063.66,7048.66,7052.32,272.658081,7089.754241335564,7109.2396594234015,False,0
2020-01-02 17:00:00,7052.32,7053.09,6939.59,6989.82,2433.979209,7069.767393068451,7098.383326748547,False,0
2020-01-02 17:05:00,6989.81,6993.28,6967.61,6975.27,517.842381,7050.867914454761,7087.191206135042,False,0
2020-01-02 17:10:00,6975.25,6982.57,6955.39,6977.09,443.7895,7036.112331563809,7077.182005577311,False,0
2020-01-02 17:15:00,6977.39,6987.4,6970.0,6972.86,350.858539,7023.461865251047,7067.698186888464,False,0
2020-01-02 17:20:00,6972.76,6972.76,6936.0,6937.02,529.279424,7006.173492200838,7055.818351716785,False,0
2020-01-02 17:25:00,6936.0,6958.46,6924.74,6950.0,427.35563,6994.938793760671,7046.198501560714,False,0
2020-01-02 17:30:00,6950.31,6969.8,6948.53,6954.46,371.046064,6986.843035008536,7037.858637782468,False,0
2020-01-02 17:35:00,6955.18,6978.96,6953.98,6978.56,302.424829,6985.18642800683,7032.467852529517,False,0
